product_id,quantity,wholesale_cost,sale_price,supplier_id
ZF9RNIHGJXH7,3,0.5,0.84,DUVFBUSM
R7FZ6ZYQ4LGR,2149,118.45,200.77,NOLWHEOG
IV17AYYS5Z1D,3680,443.03,785.49,EFSXKIVQ
MG6NIDSW8K2Q,2426,125.82,203.07,NUYECSQQ
HHL1IC6RY71A,4801,365.35,470.21,QRXHXBWR
K0ZJE1BZY4A0,645,34.73,43.93,MHZCMLCZ
Z5FAAGT8FD5H,114,2.89,5.2,CGTJWKRL
7970ZPTUHG1Q,2960,129.99,181.08,DPQPFFUJ
VVJOEUAJUG2L,4704,379.61,644.58,DPQPFFUJ
QUXFRTXBSSB7,1478,133.37,210.46,FUFPJFER
P5R7J63UY9TH,4695,476.96,778.4,FUFPJFER
DM0S7XMWE9NC,2414,130.84,248.07,OGUIXVOU
XSQBUAR1WDUL,3919,410.14,564.35,VEAMUMSU
0ZVH7YPBK0B5,1926,127.48,171.08,VRXUFGWV
AQ6JCFEIGZPM,1234,95.23,117.42,FZGMWEVU
CY6XPYW8JKUO,2196,127.48,225.64,TDFIGLMG
KMD0RT7KR1XS,2543,150.8,234.8,LAVNPRVJ
7UVVYCDY4YA3,3678,458.45,676.21,BQYGGCMA
6P2UMCV46JTI,3959,437.48,737.59,QPKTYNBA
ZHG534KGI6VB,2147,116.84,129.81,FIOEEZUX
Z8B5BD4SV0C6,5096,392.76,581.68,HZOWCOWU
SJN41WTTRBFR,4710,394.09,719.21,JBHXSXVL
37SBPSW4KIA4,5243,406.1,566.51,PCURFMJI
4NNCT33V50MT,294,10.84,14.2,JFAIEGHL
LVY6BRC5EUL1,4100,465.54,610.32,HZOWCOWU
P0X0PBTUR31U,1473,108.13,137.22,GJTIPEDR
9Y32K8UEIQV1,1151,129.16,223.58,VVTOXNZH
OXIWOM8WCHM7,4912,364.07,650.23,VVTOXNZH
YRO80WNG8TL8,2348,99.7,126.52,KUAOQMJO
TSPA7YNZD0XT,5317,437.48,501.79,MHZCMLCZ
DCONE7UH5WVS,2683,125.82,151.49,MMJOLQDJ
888L4HCQ8SKC,43,0.78,1.3,HZOWCOWU
WGFULMC8V2SC,908,54.67,98.41,RHKGMTGJ
SUF3R891D81E,4947,400.75,752.61,FIOEEZUX
RTWEQ00CT7RV,3506,445.82,573.77,FIOEEZUX
Q6ZGSJFMBUTC,5273,440.25,538.87,LAVNPRVJ
W6U2S4AYIGG3,1281,131.68,217.01,AIDKPTTB
AD7W0USXGLLK,4146,403.42,532.51,KUAOQMJO
4H2MCXE2019K,1478,115.23,172.61,JFAIEGHL
I6AFPGBZMB2N,1985,148.13,199.68,TDFIGLMG
66KEK0EGTV0Z,777,37.21,68.09,VRXUFGWV
5N5MKYAPJKN8,6107,375.7,455.72,YJLIZBRT
17O97LK4KYPT,4260,398.08,469.73,BNHBRPJN
ZVCVG5Q9GDCY,4549,426.46,784.26,YJLIZBRT
PZ9DPAPFLOPD,893,34.73,43.59,EZHEWEYV
OV09U3Y62YO7,5330,450.02,549.92,HMXHTYNN
68R21MTA7X7O,667,33.28,50.42,AIDKPTTB
XJR85BZD3831,79,3.43,6.19,SFDXZGIB
4QUGAUCNU13A,5891,380.92,431.96,UHKLZZRH
9FE8UNUJ4P0J,3170,488.5,672.66,SJQRBKVK
XQCKBOWX6E9O,787,33.76,62.89,GIKJGYMU
89CIUJ77SYYU,4680,415.55,656.98,KRISHNOD
DF9R3WHNSBVK,2505,133.37,185.65,QMRKWBLO
S7FYSHZJ2JLF,657,40.27,44.54,IZENTRLB
NRQXZPHRSN3X,4400,471.23,687.52,GJTIPEDR
WG720LCC0W7Q,881,33.28,45.56,PCURFMJI
6S0HLIME541J,2775,117.64,190.11,GJTIPEDR
MD7TQRV2ZTC6,581,33.76,41.39,PCURFMJI
ROEASPUWT5PR,3045,384.85,423.72,NOLWHEOG
KLEUSHA8UGGE,2955,101.21,174.99,IZENTRLB
M4ENED7RHCYO,4193,406.1,709.86,PCURFMJI
FF82JRA0K23X,3822,452.82,633.5,BNHBRPJN
CHXAV8K7OZ5W,4888,369.22,567.12,EFSXKIVQ
LKJ3XDQ4VDGL,4257,419.63,680.64,TDFIGLMG
Z4SCHTHNQK7B,442,33.76,54.93,JFAIEGHL
H0R6AQQCECWQ,3807,346.27,639.21,YJLIZBRT
X2TO3AF2CDU1,2027,154.39,279.75,FZGMWEVU
LY6PMUSMQLOR,4437,404.76,466.28,KRISHNOD
RGZYF9MO2RQV,5420,414.2,675.97,KRISHNOD
ISNX72F3SGJ3,3689,370.51,585.04,SWAGDTTZ
R24PTPIWEFK8,1841,112.05,149.7,SJQRBKVK
1F2PZC74RIJ9,747,46.14,70.27,FUFPJFER
8LCIUGD40AOK,939,43.43,81.13,OGUIXVOU
FPKTL8P1JULM,4850,379.61,548.92,LXJSUYYL
BCV65QN7QSP3,6078,408.79,450.9,TDFIGLMG
3AURXT7YBAPF,5636,419.63,620.21,DUVFBUSM
OF4AQ560MRCD,1648,93.02,143.72,ENJXLXOS
U8MSDTA5SVTD,4644,383.54,641.28,PCURFMJI
U5HEVSZ2ZRZF,1495,116.84,171.64,JFAIEGHL
966BQXPHJDMU,3881,336.27,405.88,ENJXLXOS
76CTFLSB4F58,1311,135.08,191.68,QPKTYNBA
QCQIF1LALZHB,1449,114.44,201.3,KRISHNOD
B3AVYPT5RQ3M,3375,455.63,849.29,FUFPJFER
8MAKFJ2FITS3,2340,116.04,157.23,KUAOQMJO
0LFHPI3GGKX3,4424,398.08,441.87,GJTIPEDR
WCRBP44TIRS3,1723,124.17,168.75,UHKLZZRH
FLX135CHC1P1,2336,122.52,151.31,HMXHTYNN
0VG4BB28MV11,4881,418.27,639.95,HXTZQIRO
7BCYNHVJX2EH,4747,395.42,504.95,RSXLERYX
LQYJO6K401UY,5088,382.22,540.08,EFSXKIVQ
K0GJ4TAPOVUV,1339,96.71,161.41,BNHBRPJN
E6TRC44YMR34,3803,406.1,720.83,BQYGGCMA
2SAF8HLDROBE,4717,386.16,648.75,QRXHXBWR
J8LBGZHUIU3G,4286,419.63,603.85,UHKLZZRH
WSTZZJWMLM04,2628,137.65,202.62,EFSXKIVQ
BSGQWZZVJMVA,5883,423.72,498.29,QPKTYNBA
5OIZ9TCYQZ4K,4619,402.08,618.8,ENJXLXOS
4OQKK9AYV9Z0,1063,48.35,84.85,DPQPFFUJ
6W2S9S4OI2JQ,1693,121.7,161.98,FZGMWEVU
RKIM8BG2CGUX,820,40.27,45.26,HMXHTYNN
4TR697LUCHO6,1396,124.99,196.73,FZGMWEVU
1FV8F5P3TDZQ,2638,130.84,226.75,YJLIZBRT
UOT596Y44GBZ,1153,135.08,151.02,FZGMWEVU
ZRUGGM93Y13T,1474,126.65,147.8,SUQVUMHJ
INNTHN2QDMR8,1,0.5,0.61,QRXHXBWR
RMUP3BUP3KQ9,1013,41.31,73.24,KUAOQMJO
UV950OMM0F73,3138,407.45,509.31,NOLWHEOG
DH65272EWJWP,2328,118.45,216.53,KRISHNOD
Y1ILCIVTB14Y,4304,370.51,586.89,SJQRBKVK
2HGAEE4NYLLF,5804,474.09,737.68,IQDFAHFW
S5NIPU1YEB7K,3903,436.09,715.62,HXTZQIRO
MPBL5T41J2Q8,5610,451.42,775.99,UGAGQMRP
2CMZB3FX3YQW,2586,136.79,154.98,SFDXZGIB
5TE92CR5SICP,1805,124.17,231.45,YJLIZBRT
PVGBZKHJWUZI,3887,404.76,743.95,RHKGMTGJ
JMN5EUZQJUV4,330,7.73,10.01,RHWMJMNM
70HHW8VYEOTP,4393,392.76,445.0,SUQVUMHJ
TCXN8ZDYJDM8,1249,142.85,267.7,HZOWCOWU
USJLC22AXC1L,5298,431.95,735.18,KRISHNOD
12KZZUKBY2HU,2301,116.04,143.89,KRISHNOD
AVUVUUNZCFM9,499,48.92,66.24,QMRKWBLO
O8X3ATMAO4M6,4308,426.46,529.66,QRXHXBWR
NBTB9COORGBF,2387,133.37,147.91,HEZQXZKD
3KVA3LGGRCWA,4803,415.55,736.77,KUAOQMJO
VYQJR8GRQWMA,1100,132.53,178.12,YPVJCYBG
IGQQ1XTV5DBZ,1982,131.68,178.69,PCURFMJI
Q74PGU9PYAGV,3649,434.71,726.84,EZHEWEYV
KIA301VP8IEP,716,27.29,50.98,HEZQXZKD
5SUFBOA14QZW,3625,387.48,571.15,JICAIEGK
L6VUY96Q6D7E,4175,332.55,516.45,QPKTYNBA
74UP83QX3H8V,1086,38.22,62.87,NOLWHEOG
F87IAA1DO3I0,3173,418.27,739.92,VEAMUMSU
DNHG95EAFLAT,5457,418.27,616.53,LAVNPRVJ
YUTY3CRGE3TU,4035,402.08,454.35,GIKJGYMU
ZKQ0RQW9MKSM,270,14.37,18.68,YJLIZBRT
0MKN4DMLWIUM,5489,402.08,572.56,EFSXKIVQ
2YP3B90PSD39,2124,113.64,147.39,EFSXKIVQ
ULB6XATR7E66,5473,410.14,485.2,TDFIGLMG
1VNE4M3RJ3FI,3864,378.3,490.28,TDFIGLMG
49LA0KFQHSYP,5474,469.81,521.02,VEAMUMSU
V6VA2QRXGSMN,4663,377.0,501.79,EZHEWEYV
6B4FFK7F4UOV,4702,394.09,502.46,JFAIEGHL
IMPPEF993BJD,253,12.39,18.55,YJLIZBRT
DAUPEQMQRQRB,3568,394.09,675.47,QPKTYNBA
BNACTKMNVHLC,4054,375.7,515.46,JFAIEGHL
M4646KU2DMSN,851,36.21,58.66,VRXUFGWV
K73YI92F5AE3,2979,145.48,208.33,DCVLDSJO
II6J543II8NM,1148,132.53,185.81,CGTJWKRL
AIJF16C8W8B5,3996,396.75,455.07,YPVJCYBG
NGU44G4G8MSX,4148,408.79,602.97,GJTIPEDR
2GYQTTAAV861,3716,375.7,645.08,LXJSUYYL
WLOVD6X6IOQL,5433,400.75,543.02,MHZCMLCZ
PEHDA5URO37V,5411,407.45,750.12,OLSPXPHG
TXD9WSWYGMLV,5895,403.42,613.6,LXJSUYYL
SKKTQEFJ5AZT,4537,430.58,549.42,DCVLDSJO
R6VJAJQ7EP4J,3379,454.23,725.41,LAVNPRVJ
YS4GOB7RFDE3,416,36.71,48.9,HEZQXZKD
KUVWAOFZIJTL,5225,362.78,554.33,GJTIPEDR
7KCL6BRYNX1Q,4238,444.43,771.53,QMRKWBLO
7QE7G8QYQMWP,6043,371.8,566.25,HEZQXZKD
UIYXMDDUNJC5,2532,110.48,153.13,GJTIPEDR
907O0QMJDNIX,4463,400.75,530.59,PCURFMJI
RIBJ6QZK1G0O,3945,400.75,643.6,YPVJCYBG
NLGEWKYPS2KZ,4292,370.51,547.98,BQYGGCMA
7VQVTMZ79JVB,1525,114.44,128.63,DUVFBUSM
WLLS4HOCPWX3,4512,390.12,532.51,YPVJCYBG
VJGZ04TFSR5E,99,1.36,2.37,QRXHXBWR
EB06TX8LKXR7,3320,395.42,594.32,GIKJGYMU
TTJWVMCYR1QU,3199,412.84,568.07,UGAGQMRP
3HHPNVARSUEF,4938,420.99,545.18,KRISHNOD
1USYBS26826M,862,36.71,64.1,DCVLDSJO
1T48KKMYXSNJ,965,43.43,68.45,MMJOLQDJ
B2FG8QL7HQYP,2586,108.91,191.9,MPIEMZUH
3PVVB3PWA4ZQ,3805,375.7,437.31,HMXHTYNN
A9P80LI0O8HS,2604,125.82,168.6,NUYECSQQ
NQMSGBCLT0SL,5463,382.22,588.24,YJLIZBRT
9OHN6T7H2D42,231,14.71,27.26,KUAOQMJO
FEZ6IBFZXVJ7,5053,426.46,510.47,GIKJGYMU
YM7MID9M0124,5967,366.64,592.49,DUVFBUSM
NQ23Q0W1LM6E,4526,396.75,716.53,FUFPJFER
L8YRWOVJHNWH,5801,366.64,486.53,OLSPXPHG
YBQY4AB3WUIO,1237,105.8,168.54,QRXHXBWR
IZSID61V0745,844,37.21,45.88,TDFIGLMG
8KGPGRY8Z2UI,6068,407.45,579.8,UGAGQMRP
OOHLYH2PHPLS,6044,427.83,572.01,BQYGGCMA
9WGPUZO2F09K,5143,371.8,431.29,SWAGDTTZ
ANI3QB9MYYVJ,1757,108.91,123.29,MHZCMLCZ
HZ14E726YWF0,464,42.37,71.86,EZHEWEYV
A6T2M3QCL6MV,5343,436.09,728.27,JBHXSXVL
C4KTSNR2EJLP,4273,380.92,562.24,QPKTYNBA
56NJX6XFL0WI,4740,403.42,446.18,KRISHNOD
Z8ORQ34IPAHQ,5036,348.79,468.77,MHZCMLCZ
8LIPCJUCA4D8,2322,129.16,176.17,UHKLZZRH
HT2T8TFFYKU7,1779,129.16,245.15,MMJOLQDJ
BIVK1JB91ULZ,311,16.83,29.01,SJQRBKVK
CSI4MHAGK9EO,1783,134.22,171.8,BNHBRPJN
GEJWRB0TUDD0,3074,382.22,528.23,QRXHXBWR
2F9064B6S5HF,4881,416.91,754.19,KUAOQMJO
GSSB56P8CFDO,4183,374.4,639.85,MMJOLQDJ
T49GSKB30P3S,344,15.06,22.61,HXTZQIRO
0KLHUQKMS9X9,1656,106.58,133.65,FZGMWEVU
53UMKP0LCZ6I,5160,431.95,607.75,VEAMUMSU
331E8TTFP8UH,6075,352.59,448.85,FIOEEZUX
1W2HUJJ1ZAJ4,4129,471.23,785.07,SJQRBKVK
LJ86KHOTQJ62,3441,353.85,498.57,BNHBRPJN
72XCYBBDLUWL,4357,441.64,807.76,BQYGGCMA
8R5271LKVUV3,2244,111.27,195.5,NUYECSQQ
OX5XDZC53X4N,3988,433.33,658.23,CGTJWKRL
94AT4K5VMHGG,4974,419.63,540.48,DPQPFFUJ
GTCLJXR88NJT,329,8.26,12.55,NOLWHEOG
ICS8SIU66BIV,1909,150.8,200.26,KRISHNOD
IWMFNP9HQ7M3,46,0.89,1.08,UHKLZZRH
6LVSE9EZDMTM,151,9.09,17.02,SJQRBKVK
7CAYWRPW2YXK,2634,131.68,161.18,JFAIEGHL
3FSFV0DDDRVY,6138,379.61,633.57,YJLIZBRT
200YN2RKCR0B,1550,138.51,259.98,QRXHXBWR
9XABKHLDJVEN,5758,474.09,639.55,IQDFAHFW
0XVCGKYIT48O,319,13.04,15.74,RSXLERYX
UZ43T3NO4FY0,4812,412.84,511.1,IQDFAHFW
NHXHSKOYCJ7P,4987,399.41,470.5,LXJSUYYL
PWYPEG4PNOJ5,2572,144.6,169.47,CGTJWKRL
FNIJULQXU5JD,1995,129.99,222.02,EZHEWEYV
FDHNVZ5G8BCS,1021,38.73,63.98,UGAGQMRP
WUAXWVKOZXTM,4199,360.22,502.51,EFSXKIVQ
C3THFR7WTV5E,4546,387.48,734.27,PCURFMJI
60MNIMVD4ABY,1223,144.6,230.64,SWAGDTTZ
LDRYEHNJODN5,2604,142.85,213.13,OGUIXVOU
MLL2AH8S91GS,2537,106.58,154.11,IZENTRLB
26N5VAAGQHSM,1669,124.99,163.86,OLSPXPHG
R7OFBXY3CS5Z,4874,465.54,759.3,IZENTRLB
8C17LXK27PU2,3293,410.14,749.33,IQDFAHFW
MQMHRRZ29KW5,4610,445.82,680.32,RHKGMTGJ
NTZ2XNFPEQ8O,2130,127.48,142.65,BNHBRPJN
NZSPCO6UHNKZ,2342,130.84,145.36,QMRKWBLO
OFZXJSHWY9RG,524,36.71,44.53,MHZCMLCZ
R5E2NSCO9QRO,2440,140.24,179.09,BQYGGCMA
HL7WLLFGCH8F,3409,410.14,683.29,HXTZQIRO
M9W5I97TSPXZ,937,33.28,50.75,OGUIXVOU
PR7E05V27GEH,5598,391.44,715.94,RHWMJMNM
SJDYIA2R3USY,5311,416.91,496.54,GIKJGYMU
RS5S38RZDTW2,5674,441.64,541.89,MHZCMLCZ
TJDJM5NDAGXO,1163,124.99,229.11,JICAIEGK
1NTHZLF4LIOP,1251,102.74,114.14,HXTZQIRO
93YDIBJRMS4Q,2877,111.27,173.36,ENJXLXOS
EAZLMNKNJT3T,3742,403.42,736.24,OLSPXPHG
XMHUGRSC3SVJ,5969,384.85,720.05,RSXLERYX
7QJ255KOZ14M,451,44.51,71.53,TDFIGLMG
BWQSE6I109SP,4844,445.82,567.97,QMRKWBLO
S49PN0UDZNVC,171,12.08,21.35,QMRKWBLO
QXWZ54P5QNX1,2684,130.84,230.54,DCVLDSJO
I4JNSPMD7Z1L,4902,440.25,687.23,OLSPXPHG
APOUBC9S4QXC,2244,139.37,186.62,IZENTRLB
AW130SONOH66,3802,412.84,471.88,EFSXKIVQ
DG99UZFENEH8,1043,30.92,40.2,RHWMJMNM
MWXA8B6L9QDI,1419,130.84,238.0,FUFPJFER
5G69SX6BZ8VI,1371,127.48,147.11,QRXHXBWR
PQFAI5V2EN9R,803,23.02,27.26,UGAGQMRP
Y9XO8ACEJMZO,671,37.21,45.02,LXJSUYYL
3SGIK96L4JIQ,221,9.95,18.0,HEZQXZKD
SU7SU1PCBGKR,67,3.24,5.28,DCVLDSJO
VYLFBGDMR7T3,5568,400.75,637.59,RSXLERYX
JSFR7MVOU4TA,4067,444.43,542.65,FIOEEZUX
CXDHMHD1VREJ,3730,403.42,754.4,JFAIEGHL
QRC29BBYZEJZ,1196,119.26,147.41,CGTJWKRL
RTCRR6936CHY,4033,402.08,687.56,FUFPJFER
B4KSNUVQMK5U,1912,131.68,176.19,OGUIXVOU
UR1RZR30FYZI,2834,135.08,251.52,IQDFAHFW
19XE8NXOVL0K,2592,111.27,178.7,VVTOXNZH
BELP7W95Z4CA,4141,419.63,476.28,HMXHTYNN
YCGBV8X4OYBD,1709,124.17,210.22,IZENTRLB
QM8K7M2F9WI1,592,46.14,73.78,RHKGMTGJ
FCFWI8MHT7DH,4398,402.08,465.61,AIDKPTTB
95VGV9SM8YBJ,3530,457.04,571.3,SJQRBKVK
UZ1ZEX5DK07A,147,3.06,5.12,SJQRBKVK
59HHYJM4RULE,2365,105.03,124.88,HEZQXZKD
40ZRFTJBJJZ0,3806,371.8,530.93,QMRKWBLO
0TKMVRSIFBP0,4573,414.2,637.04,QPKTYNBA
RKZJEGKNEGYQ,3196,379.61,667.73,FIOEEZUX
UZO9V2I1PUKE,1043,40.27,53.72,UGAGQMRP
H9D4RI7LQHH5,2341,142.85,259.42,GIKJGYMU
T8N0KZ4OF8XC,1050,29.08,46.73,CGTJWKRL
0RH7OC9C3YN9,4744,459.87,522.41,QPKTYNBA
GRUR9RVGBFGE,425,38.22,48.92,FIOEEZUX
A9K96TZX5RH5,358,9.95,15.46,HEZQXZKD
J8BTO6FFJ11L,301,11.14,19.94,YJLIZBRT
OF64TPWB0CCE,4807,427.83,503.98,MMJOLQDJ
T23LF5LSXHV3,3786,364.07,515.16,OGUIXVOU
2VGPGLZ4REKJ,3110,373.1,592.11,HZOWCOWU
WWJOMHYVWA1P,2436,118.45,182.77,FZGMWEVU
7VAZ6TYY0EN0,5252,332.55,405.38,EZHEWEYV
0C7ZQ1FVX822,5052,382.22,604.29,OGUIXVOU
R4YY661C23PA,57,1.77,2.93,BNHBRPJN
6BBPIFMZL9J5,866,41.31,50.03,VRXUFGWV
MGCL3PM7FVEV,615,36.71,57.01,DPQPFFUJ
870BL91BSVJ4,1396,140.24,244.3,DCVLDSJO
Z9YI4IZKY3EA,5941,396.75,715.74,OLSPXPHG
SEPQT69ECV6Q,3859,429.2,736.08,VRXUFGWV
W78QK3PWL1JA,2048,137.65,189.96,PCURFMJI
IOUKZCL6YBWK,5458,357.67,523.27,QMRKWBLO
779964DE2WHD,4671,382.22,465.93,HMXHTYNN
Q5TR8XR79JMY,2609,116.04,198.2,VEAMUMSU
2WHBI5RRWVOJ,478,35.22,66.81,JBHXSXVL
BSA90V3DJGQL,1582,119.26,161.12,NOLWHEOG
E7I4ZL57NHQ1,4535,438.86,673.21,MMJOLQDJ
HSRLSQ4BT6BQ,5864,440.25,833.83,FZGMWEVU
XBEWJJ0550VK,5254,387.48,532.78,YPVJCYBG
TZ562NBEHFD5,2817,107.35,174.77,UGAGQMRP
NJTIY84T6VY5,1133,108.13,200.91,QPKTYNBA
RG6WARDEAFDH,3947,370.51,676.92,UHKLZZRH
5KFP38IQYKZW,291,13.37,18.68,BNHBRPJN
OIWKRPFRVO1H,5302,396.75,641.15,OLSPXPHG
9K0QST9U64EC,5372,391.44,491.26,YJLIZBRT
JWNR71YQI6OI,5252,416.91,460.69,RHWMJMNM
C35P7Y8UWBFQ,4504,383.54,589.12,QMRKWBLO
555MICTCJ8JX,2929,103.5,114.99,QPKTYNBA
M1JAPIIC92FE,3822,422.35,733.2,KUAOQMJO
2I51Z2YT3NQV,1534,118.45,213.8,DUVFBUSM
YZSR4UKRXMCI,4446,390.12,736.16,ENJXLXOS
IOOWODTVWFZC,4814,365.35,431.48,NUYECSQQ
LMWQ4U9D6UVD,2434,112.05,207.74,UHKLZZRH
5AGFZ8E66HES,1443,135.08,155.88,HEZCBKOM
5XHGFX2YL7UG,6144,462.7,878.2,FUFPJFER
W3XSDDDKVDIS,2809,129.99,202.65,NOLWHEOG
LTBL80U5NZAV,1864,130.84,178.86,FZGMWEVU
MFDLT74V5QE8,4779,377.0,503.3,VEAMUMSU
S0LXDT2KVBDQ,4012,426.46,782.13,NOLWHEOG
KWSLDRM0MZ62,2850,129.99,202.78,IQDFAHFW
V0O6PIGC5IBH,1394,131.68,154.07,OLSPXPHG
5WO1S59OUBZ3,5968,361.5,431.63,JICAIEGK
5WFS6PUKKI0J,394,12.08,19.98,MPIEMZUH
W8P7RNYZ22NC,2137,116.04,192.05,VVTOXNZH
F1EZB019QA7N,2272,113.64,145.69,JICAIEGK
1AOY6TCL3VVN,6078,429.2,545.94,QPKTYNBA
NQ4L0EF2ISAU,4160,371.8,480.37,JBHXSXVL
S2759XDTSVCL,3650,410.14,659.92,MPIEMZUH
II3OZ6QX8CSU,3945,450.02,539.57,HXTZQIRO
TFIHM3OZ4YKM,6075,414.2,602.66,BNHBRPJN
UGUHJ8N16AGR,577,42.37,54.06,OLSPXPHG
WC3OION0MC01,1951,85.82,105.99,XTRLJUWO
L1X85QCL935D,5358,394.09,702.66,FZGMWEVU
IRXYLY8YIXEF,2357,137.65,219.96,FIOEEZUX
DJ18I0PMN04V,5516,423.72,702.95,QRXHXBWR
0MF8PZQFUMAM,4455,396.75,552.67,RSXLERYX
AZ62E7OMGWGF,5126,441.64,595.33,HEZQXZKD
YRCZ5RPJFNPR,179,9.37,17.35,MMJOLQDJ
VYNLBLUIQOBM,5115,416.91,777.12,CGTJWKRL
OJKIIGHOYLFF,2958,129.16,220.09,RHWMJMNM
KTPN4E38YOJH,5214,433.33,704.16,SFDXZGIB
XP7BW9PZMCP4,5291,407.45,753.78,DPQPFFUJ
O8XMZ5A3B81Q,5112,345.02,517.53,DCVLDSJO
G8I2YHEZHPLV,5603,429.2,670.41,VRXUFGWV
UD5OQQTIUROE,2997,396.75,649.08,IQDFAHFW
J3JPWP4RFD52,5350,437.48,626.47,VVTOXNZH
G30Y05UK58V0,1925,98.95,144.47,OGUIXVOU
EUQYYIW025KO,5192,422.35,602.69,OLSPXPHG
VC0WYPD69Q46,2919,119.26,223.97,IZENTRLB
XT39U45LXF9I,2164,127.48,165.21,RHKGMTGJ
NT2TA61GH02V,1178,119.26,158.85,IQDFAHFW
GONKRMIAGWVK,2601,124.99,168.74,HXTZQIRO
ZUEZ3160L5N6,5642,377.0,615.64,JFAIEGHL
SNYJ5MTDSKCN,44,1.77,2.14,HEZQXZKD
Q5DQDTTT2R5O,107,3.24,5.48,LAVNPRVJ
SWKOE9CKQUHW,4470,474.09,591.66,BNHBRPJN
QR7JLMU2WLJK,2550,112.85,196.81,PCURFMJI
MQSZ27V7TD9L,2107,125.82,209.62,SJQRBKVK
CHY43UZPG43E,528,42.37,48.43,BQYGGCMA
QKUQABL1Y6S9,5754,425.09,713.3,LXJSUYYL
SLXYWYZEZ3KU,1898,118.45,169.74,SFDXZGIB
39LW1U0ANQZZ,4419,436.09,654.14,HEZQXZKD
QIKUL5D1CTSQ,872,43.43,67.06,RHWMJMNM
0A7R1UIXZ3W1,3232,410.14,547.13,SFDXZGIB
HQLCUKGJ4J0J,286,10.24,16.78,EFSXKIVQ
1TL7LC834K8J,293,13.7,22.88,DUVFBUSM
B78MZ8VR4K2M,1433,141.98,230.86,XTRLJUWO
JZ9L4DH14OK2,1918,109.69,150.82,VVTOXNZH
JK6IVQZ72OU0,3119,383.54,643.58,GJTIPEDR
JEA2V013QSN1,2169,140.24,231.68,BNHBRPJN
B7VT3GS4CBIG,4469,362.78,594.96,SWAGDTTZ
3TZ1FQ5A671W,2836,145.48,270.01,FIOEEZUX
R86W6SURQ592,2503,133.37,225.13,DPQPFFUJ
GT3EGGI6DC3Q,478,45.05,72.94,IQDFAHFW
OOAOBV98CNVL,4172,419.63,704.98,TDFIGLMG
WBLYCR7RVERS,5534,364.07,562.12,UHKLZZRH
8VR9YBEDFLHT,3118,366.64,621.82,OGUIXVOU
OR3UGKH4XC29,1806,119.26,212.04,NUYECSQQ
MHMSWPOQDQ60,6016,386.16,553.37,QRXHXBWR
AEK40V1X22A3,4500,390.12,434.98,DPQPFFUJ
2V6P6T60YEU4,4430,387.48,731.17,DPQPFFUJ
JHRTXF344GTC,2872,131.68,240.18,BQYGGCMA
DV63VQDNPYDD,4318,367.93,550.79,KUAOQMJO
KZY3EHZQ9HWL,2644,115.23,195.31,JBHXSXVL
9P9GZWGD33HJ,5488,436.09,494.09,JICAIEGK
D560H6FIIAGT,4574,436.09,488.86,LAVNPRVJ
KC84VXD0ZVEV,4019,391.44,469.34,KUAOQMJO
B2R1GDWDTSTG,603,34.73,39.18,ENJXLXOS
8B320OLEBA5G,3069,398.08,573.63,GJTIPEDR
2AE0PJAM3SGT,3625,419.63,524.12,HXTZQIRO
78XFY1C2HPBZ,2950,129.16,241.01,JBHXSXVL
7IRE5MEZAUHT,4304,374.4,679.16,NOLWHEOG
CZ8F99DOD4YI,3974,458.45,794.04,HZOWCOWU
9JDP7YT6T9GP,3551,360.22,654.88,FZGMWEVU
G9ESKG59KHLC,5014,399.41,546.39,HMXHTYNN
BVSOU3RMOC5U,4898,337.51,415.47,YPVJCYBG
KWF53H1D1935,5876,445.82,798.91,EFSXKIVQ
10MVUHSJVLHY,2338,124.99,227.23,JFAIEGHL
I4YXV2IIR1R4,5283,430.58,815.09,IZENTRLB
JVEKJ0E4Q9WE,516,45.59,66.61,MPIEMZUH
GU6GLPS06T6W,2052,129.99,171.98,JFAIEGHL
V85H7F82YVF8,1553,134.22,170.59,MPIEMZUH
SB5687L5PQGK,3556,333.79,579.46,SJQRBKVK
VYA11R7CV305,4710,364.07,466.74,DUVFBUSM
KP4OTJQFFVKU,4771,408.79,476.24,QRXHXBWR
6I8A7OF4TKK8,2691,122.52,156.46,CGTJWKRL
JIU6FKP8UENC,895,40.79,69.42,OLSPXPHG
YX13963IVHU5,2334,108.13,138.41,DCVLDSJO
TIP7GUKYOFVD,517,49.48,73.33,KRISHNOD
CMGH29KRMKP5,229,17.56,29.15,MPIEMZUH
Q2AURM9PFJFU,3372,395.42,484.78,CGTJWKRL
YCN2WRJVF2F1,111,2.89,4.73,FIOEEZUX
1OPEVJQKUBFC,1353,140.24,154.54,GJTIPEDR
U5BRNF98OCHZ,2954,129.99,220.2,NUYECSQQ
SJQ9BZ0KOGVC,812,41.31,71.34,JFAIEGHL
ERR0AIZFL9QR,2353,142.85,167.56,MPIEMZUH
02TO0MD3CUR2,1091,42.37,60.97,VVTOXNZH
JQSFCMN9C4P9,5038,369.22,609.21,UGAGQMRP
FDMZ13DASGDZ,4955,386.16,666.51,FZGMWEVU
3FCXQDZFZS16,3373,438.86,746.5,DCVLDSJO
YU294JXBIYQK,2371,119.26,202.74,AIDKPTTB
CRMTGAFVRNW4,4608,371.8,478.88,VVTOXNZH
INIBO7NSDF46,4018,404.76,593.78,HZOWCOWU
